latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
47.06316,33.06555,351.19,0.75,0.77,2023-03-04,1155,N,VIIRS,n,2.0NRT,286.06,24.24,D
47.57248,32.73931,336.31,0.73,0.76,2023-03-04,1155,N,VIIRS,n,2.0NRT,273.1,4.51,D
47.57964,32.73972,337.06,0.73,0.76,2023-03-04,1155,N,VIIRS,n,2.0NRT,273.16,4.51,D
47.57481,32.74159,355.42,0.73,0.76,2023-03-04,1155,N,VIIRS,n,2.0NRT,274.91,12.13,D
49.36784,24.63506,328.66,0.32,0.54,2023-03-04,1157,N,VIIRS,n,2.0NRT,281.56,1.61,D
48.57664,37.97202,296.23,0.49,0.65,2023-03-04,2231,N,VIIRS,n,2.0NRT,270.86,0.68,N
48.57721,37.97442,304.26,0.49,0.65,2023-03-04,2231,N,VIIRS,n,2.0NRT,271.4,0.85,N
48.3827,38.34507,297.11,0.47,0.64,2023-03-04,2231,N,VIIRS,n,2.0NRT,271.2,0.65,N
48.46596,38.76162,303.82,0.47,0.48,2023-03-05,0009,N,VIIRS,n,2.0NRT,274.27,1.09,N
48.59345,37.95694,320.12,0.43,0.46,2023-03-05,0009,N,VIIRS,n,2.0NRT,270.37,3.1,N
50.54446,26.26181,297.36,0.43,0.38,2023-03-05,0009,N,VIIRS,n,2.0NRT,269.17,0.77,N
47.97646,37.81196,302.08,0.44,0.46,2023-03-05,0009,N,VIIRS,n,2.0NRT,273.04,1.1,N
50.28698,24.63017,296.85,0.47,0.4,2023-03-05,0009,N,VIIRS,n,2.0NRT,266.06,1.99,N
48.47344,34.62897,302.89,0.49,0.4,2023-03-05,0009,N,VIIRS,n,2.0NRT,273.84,1.32,N
45.46764,29.57458,300.27,0.4,0.37,2023-03-05,0011,N,VIIRS,n,2.0NRT,272.44,1.2,N
45.38906,28.96806,299.21,0.39,0.36,2023-03-05,0011,N,VIIRS,n,2.0NRT,267.43,1.85,N
45.38577,28.96694,336.34,0.39,0.36,2023-03-05,0011,N,VIIRS,n,2.0NRT,273.89,1.85,N
45.38248,28.96582,326.38,0.39,0.36,2023-03-05,0011,N,VIIRS,n,2.0NRT,273.06,2.56,N
45.38003,28.95979,318.25,0.39,0.36,2023-03-05,0011,N,VIIRS,n,2.0NRT,269.47,2.94,N
45.37675,28.95867,318.31,0.39,0.36,2023-03-05,0011,N,VIIRS,n,2.0NRT,270.66,1.25,N
45.37429,28.95264,306.86,0.39,0.36,2023-03-05,0011,N,VIIRS,n,2.0NRT,269.34,1.25,N
45.37346,28.95755,301.85,0.39,0.36,2023-03-05,0011,N,VIIRS,n,2.0NRT,270.31,1.25,N
46.19995,34.64397,328.84,0.45,0.47,2023-03-05,0956,N,VIIRS,n,2.0NRT,288.75,2.37,D
46.44102,34.58848,326.72,0.44,0.46,2023-03-05,0956,N,VIIRS,n,2.0NRT,290.37,1.95,D
46.72773,34.71327,326.24,0.43,0.46,2023-03-05,0956,N,VIIRS,n,2.0NRT,291.28,1.73,D
46.87827,35.22557,332.89,0.41,0.45,2023-03-05,0956,N,VIIRS,n,2.0NRT,289.59,4.35,D
45.36627,28.966,341.12,0.42,0.61,2023-03-05,0956,N,VIIRS,n,2.0NRT,287.54,5.37,D
45.38517,28.96667,352.45,0.42,0.61,2023-03-05,0956,N,VIIRS,n,2.0NRT,288.36,8.08,D
45.38365,28.96155,349.22,0.42,0.61,2023-03-05,0956,N,VIIRS,n,2.0NRT,287.26,8.08,D
45.38213,28.95643,355.08,0.42,0.61,2023-03-05,0956,N,VIIRS,n,2.0NRT,285.3,13.54,D
45.36277,28.96699,347.56,0.42,0.61,2023-03-05,0956,N,VIIRS,n,2.0NRT,285.44,4.39,D
45.37181,28.95558,330.16,0.42,0.61,2023-03-05,0956,N,VIIRS,n,2.0NRT,285.21,2.94,D
45.3802,28.96259,335.61,0.42,0.61,2023-03-05,0956,N,VIIRS,n,2.0NRT,287.18,6.5,D
45.38549,28.95942,344.04,0.42,0.61,2023-03-05,0956,N,VIIRS,n,2.0NRT,285.22,6.5,D
45.38395,28.95433,352.72,0.42,0.61,2023-03-05,0956,N,VIIRS,n,2.0NRT,282.95,6.5,D
45.38704,28.96452,357.05,0.42,0.61,2023-03-05,0956,N,VIIRS,l,2.0NRT,288.91,16.89,D
45.49211,28.92855,335.41,0.42,0.61,2023-03-05,0956,N,VIIRS,n,2.0NRT,287.7,3.24,D
47.29042,35.5751,340.33,0.39,0.44,2023-03-05,0956,N,VIIRS,n,2.0NRT,289.1,4.66,D
46.62147,32.64421,338.24,0.53,0.5,2023-03-05,0956,N,VIIRS,n,2.0NRT,281.34,12.47,D
46.61977,32.63752,340.83,0.53,0.5,2023-03-05,0956,N,VIIRS,n,2.0NRT,285.16,14.9,D
46.61735,32.63748,326.43,0.53,0.5,2023-03-05,0956,N,VIIRS,n,2.0NRT,281.26,4.23,D
46.62351,32.64178,338.1,0.53,0.5,2023-03-05,0956,N,VIIRS,n,2.0NRT,283.1,11.29,D
46.62177,32.63511,336.49,0.53,0.5,2023-03-05,0956,N,VIIRS,n,2.0NRT,282.15,11.29,D
47.18076,33.70211,335.13,0.46,0.47,2023-03-05,0956,N,VIIRS,n,2.0NRT,287.36,6.34,D
47.82414,35.80726,340.84,0.55,0.43,2023-03-05,0956,N,VIIRS,n,2.0NRT,283.97,5.33,D
47.8228,35.80734,329.43,0.55,0.43,2023-03-05,0956,N,VIIRS,n,2.0NRT,283.57,5.7,D
47.3554,33.60678,340.37,0.46,0.47,2023-03-05,0956,N,VIIRS,n,2.0NRT,287.42,6.91,D
47.36736,33.54032,339.91,0.47,0.47,2023-03-05,0956,N,VIIRS,n,2.0NRT,287.59,17.31,D
47.36591,33.53438,331.59,0.47,0.48,2023-03-05,0956,N,VIIRS,n,2.0NRT,286.77,17.31,D
47.36469,33.41341,340.03,0.47,0.48,2023-03-05,0956,N,VIIRS,n,2.0NRT,289.8,67.31,D
47.36741,33.40516,341.97,0.47,0.48,2023-03-05,0956,N,VIIRS,n,2.0NRT,284.74,7.26,D
48.17461,36.91356,327.42,0.5,0.41,2023-03-05,0956,N,VIIRS,n,2.0NRT,281.06,2.6,D
48.17504,36.91229,329.15,0.5,0.41,2023-03-05,0956,N,VIIRS,n,2.0NRT,281.35,2.93,D
47.20728,32.71887,325.85,0.51,0.49,2023-03-05,0956,N,VIIRS,n,2.0NRT,286.5,5.29,D
47.48607,33.75393,331.42,0.45,0.47,2023-03-05,0956,N,VIIRS,n,2.0NRT,284.57,4.53,D
47.18615,32.55987,346.16,0.52,0.5,2023-03-05,0956,N,VIIRS,n,2.0NRT,290.01,22.54,D
49.77479,26.72168,340.48,0.38,0.59,2023-03-05,0958,N,VIIRS,n,2.0NRT,276.2,3.32,D
47.19924,32.55273,337.38,0.52,0.5,2023-03-05,0958,N,VIIRS,n,2.0NRT,286.4,5.77,D
47.67281,33.9258,331.62,0.44,0.46,2023-03-05,0958,N,VIIRS,n,2.0NRT,283.83,3.94,D
48.57534,37.97174,326.53,0.45,0.39,2023-03-05,0958,N,VIIRS,n,2.0NRT,281.97,2.5,D
47.99089,35.04432,339.81,0.39,0.44,2023-03-05,0958,N,VIIRS,n,2.0NRT,280.45,3.83,D
48.01327,35.00787,340.29,0.39,0.44,2023-03-05,0958,N,VIIRS,n,2.0NRT,284.89,5.06,D
48.01211,35.00282,329.85,0.39,0.44,2023-03-05,0958,N,VIIRS,n,2.0NRT,279.32,3.22,D
47.86714,33.17064,328.37,0.47,0.48,2023-03-05,0958,N,VIIRS,n,2.0NRT,287.17,3.78,D
48.84821,37.52639,327.95,0.46,0.39,2023-03-05,0958,N,VIIRS,n,2.0NRT,282.3,8.22,D
48.87106,37.25787,331.88,0.47,0.4,2023-03-05,0958,N,VIIRS,n,2.0NRT,281.12,5.38,D
48.87608,37.187,340.82,0.47,0.4,2023-03-05,0958,N,VIIRS,n,2.0NRT,280.66,7.79,D
48.87481,37.18076,331.66,0.47,0.4,2023-03-05,0958,N,VIIRS,n,2.0NRT,280.23,4.32,D
48.87835,37.1791,347.34,0.47,0.4,2023-03-05,0958,N,VIIRS,n,2.0NRT,280.21,4.32,D
48.87709,37.17284,330.31,0.47,0.4,2023-03-05,0958,N,VIIRS,n,2.0NRT,280.72,4.32,D
48.26473,34.26963,341.26,0.41,0.45,2023-03-05,0958,N,VIIRS,n,2.0NRT,283.83,4.99,D
48.26627,34.26795,337.36,0.41,0.45,2023-03-05,0958,N,VIIRS,n,2.0NRT,284.15,2.84,D
48.47249,34.63023,325.77,0.4,0.44,2023-03-05,0958,N,VIIRS,n,2.0NRT,283.33,4.29,D
48.58598,33.00396,334.5,0.46,0.47,2023-03-05,0958,N,VIIRS,n,2.0NRT,281.29,5.34,D
47.83875,29.97044,328.06,0.32,0.55,2023-03-05,0958,N,VIIRS,n,2.0NRT,285.13,2.1,D
48.16645,30.94624,327.4,0.57,0.52,2023-03-05,0958,N,VIIRS,n,2.0NRT,285.66,2.73,D
48.75501,32.6536,330.1,0.47,0.48,2023-03-05,0958,N,VIIRS,n,2.0NRT,280.33,3.58,D
48.44601,31.25141,333.52,0.54,0.51,2023-03-05,0958,N,VIIRS,n,2.0NRT,283.57,6.06,D
48.72616,31.90482,326.54,0.5,0.49,2023-03-05,0958,N,VIIRS,n,2.0NRT,278.27,2.19,D
48.12746,29.63663,327.25,0.33,0.55,2023-03-05,0958,N,VIIRS,n,2.0NRT,282.26,2.27,D
48.31401,28.60517,337.25,0.35,0.57,2023-03-05,0958,N,VIIRS,n,2.0NRT,285.23,2.68,D
48.31904,28.60244,332.29,0.35,0.57,2023-03-05,0958,N,VIIRS,n,2.0NRT,285.5,2.68,D
47.22272,31.75583,356.77,0.39,0.6,2023-03-05,1138,N,VIIRS,l,2.0NRT,282.38,9.84,D
47.22813,31.75013,329.96,0.39,0.6,2023-03-05,1138,N,VIIRS,n,2.0NRT,281.36,4.49,D
47.22831,31.75551,357.13,0.39,0.6,2023-03-05,1138,N,VIIRS,l,2.0NRT,285.44,8.38,D
47.35031,33.63581,331.62,0.48,0.65,2023-03-05,1138,N,VIIRS,n,2.0NRT,285.73,1.81,D
45.05515,33.88914,338.09,0.49,0.65,2023-03-05,1138,N,VIIRS,n,2.0NRT,288.46,6.65,D
48.04593,35.00618,349.93,0.56,0.69,2023-03-05,1138,N,VIIRS,n,2.0NRT,281.59,14.26,D
48.07629,31.04614,331.9,0.37,0.58,2023-03-05,1138,N,VIIRS,n,2.0NRT,283.51,1.48,D
48.17525,36.92004,350.74,0.69,0.74,2023-03-05,1138,N,VIIRS,n,2.0NRT,279.23,10.16,D
48.24047,35.72585,345.44,0.61,0.71,2023-03-05,1138,N,VIIRS,n,2.0NRT,279.42,5.55,D
48.23627,35.72425,347.15,0.61,0.71,2023-03-05,1138,N,VIIRS,n,2.0NRT,280.61,7.67,D
48.13703,29.47642,340.55,0.63,0.54,2023-03-05,1138,N,VIIRS,n,2.0NRT,286.77,32.92,D
48.24318,31.1228,325.59,0.37,0.58,2023-03-05,1138,N,VIIRS,n,2.0NRT,288.24,2.65,D
48.41703,32.72245,367,0.44,0.63,2023-03-05,1138,N,VIIRS,h,2.0NRT,295.35,22.69,D
48.41689,32.71618,341.9,0.44,0.63,2023-03-05,1138,N,VIIRS,n,2.0NRT,282.95,22.69,D
48.41464,32.72268,367,0.45,0.63,2023-03-05,1138,N,VIIRS,h,2.0NRT,293.9,34.35,D
48.42052,32.72252,356.93,0.45,0.63,2023-03-05,1138,N,VIIRS,l,2.0NRT,281.38,19.24,D
48.56729,35.25661,335.25,0.58,0.7,2023-03-05,1138,N,VIIRS,n,2.0NRT,278.09,5.45,D
48.6274,33.55024,334.64,0.49,0.65,2023-03-05,1138,N,VIIRS,n,2.0NRT,280.95,3.42,D
48.62645,33.5475,332.74,0.49,0.65,2023-03-05,1138,N,VIIRS,n,2.0NRT,280.48,4.17,D
48.61472,31.43972,325.22,0.39,0.59,2023-03-05,1138,N,VIIRS,n,2.0NRT,282.74,1.19,D
48.66475,30.80387,352.53,0.36,0.58,2023-03-05,1138,N,VIIRS,n,2.0NRT,283.57,2.64,D
48.67015,30.80349,330.98,0.36,0.58,2023-03-05,1138,N,VIIRS,n,2.0NRT,283.68,2.64,D
49.009,33.43024,330.42,0.48,0.65,2023-03-05,1138,N,VIIRS,n,2.0NRT,279.22,2.58,D
49.77285,26.58572,339.84,0.48,0.48,2023-03-05,1138,N,VIIRS,n,2.0NRT,280.63,10.13,D
45.30169,28.92004,340.76,0.56,0.51,2023-03-05,1138,N,VIIRS,n,2.0NRT,288.2,7.08,D
45.46016,29.55389,332.74,0.6,0.53,2023-03-05,1138,N,VIIRS,n,2.0NRT,283.43,5.62,D
45.46076,29.55574,333.47,0.6,0.53,2023-03-05,1138,N,VIIRS,n,2.0NRT,285.24,3.14,D
46.1805,33.16494,341.05,0.45,0.63,2023-03-05,1138,N,VIIRS,n,2.0NRT,287.32,4.55,D
46.32331,33.88958,343.33,0.49,0.65,2023-03-05,1138,N,VIIRS,n,2.0NRT,286.81,3.56,D
46.93796,32.92411,334.97,0.45,0.63,2023-03-05,1138,N,VIIRS,n,2.0NRT,283.36,3.61,D
46.96049,32.23542,356.81,0.41,0.61,2023-03-05,1138,N,VIIRS,n,2.0NRT,286.55,10.55,D
46.96033,32.22979,341.81,0.41,0.61,2023-03-05,1138,N,VIIRS,n,2.0NRT,286.47,7.62,D
47.08532,32.57495,367,0.43,0.62,2023-03-05,1138,N,VIIRS,h,2.0NRT,291.49,12.52,D
47.08518,32.56909,354.97,0.43,0.62,2023-03-05,1138,N,VIIRS,n,2.0NRT,286.37,12.52,D
47.14923,33.33226,367,0.47,0.64,2023-03-05,1138,N,VIIRS,h,2.0NRT,293.7,13.75,D
47.15524,33.33208,367,0.47,0.64,2023-03-05,1138,N,VIIRS,h,2.0NRT,292.19,20.73,D
47.15511,33.32568,338.47,0.47,0.64,2023-03-05,1138,N,VIIRS,n,2.0NRT,285.07,20.73,D
47.18304,32.55562,325.73,0.43,0.62,2023-03-05,1138,N,VIIRS,n,2.0NRT,285.51,2.3,D
47.20362,32.95171,345.15,0.45,0.63,2023-03-05,1138,N,VIIRS,n,2.0NRT,287.53,17.43,D
47.2035,32.9457,352.61,0.45,0.63,2023-03-05,1138,N,VIIRS,n,2.0NRT,293.47,17.01,D
47.20029,32.54888,331.46,0.43,0.62,2023-03-05,1138,N,VIIRS,n,2.0NRT,286.14,3.01,D
47.21731,31.76155,340.33,0.39,0.6,2023-03-05,1138,N,VIIRS,n,2.0NRT,282.05,9.84,D
47.2229,31.76121,354.88,0.39,0.6,2023-03-05,1138,N,VIIRS,n,2.0NRT,281.85,9.84,D
47.22308,31.76659,356.77,0.4,0.6,2023-03-05,1138,N,VIIRS,l,2.0NRT,285.47,21.06,D
47.22849,31.76089,336.72,0.39,0.6,2023-03-05,1138,N,VIIRS,n,2.0NRT,282.54,8.38,D
47.35893,33.43147,326.88,0.47,0.64,2023-03-05,1138,N,VIIRS,n,2.0NRT,283.83,4.11,D
47.35881,33.42496,332.08,0.47,0.64,2023-03-05,1138,N,VIIRS,n,2.0NRT,283.41,3.06,D
47.86525,33.51421,327.26,0.48,0.65,2023-03-05,1138,N,VIIRS,n,2.0NRT,284.25,2.54,D
47.8838,33.19222,327.98,0.46,0.64,2023-03-05,1138,N,VIIRS,n,2.0NRT,286.68,3.76,D
48.04024,35.00811,332.79,0.56,0.69,2023-03-05,1138,N,VIIRS,n,2.0NRT,282.82,10.99,D
48.0402,35.00026,341.53,0.56,0.69,2023-03-05,1138,N,VIIRS,n,2.0NRT,283.99,9.61,D
48.47171,34.62854,306.16,0.39,0.36,2023-03-05,2352,N,VIIRS,n,2.0NRT,271.35,1.33,N
47.87017,35.16103,296.43,0.39,0.36,2023-03-05,2352,N,VIIRS,n,2.0NRT,271.35,0.66,N
47.86539,35.14816,295.14,0.39,0.36,2023-03-05,2352,N,VIIRS,n,2.0NRT,274.17,0.8,N
47.85881,35.14565,296.47,0.39,0.36,2023-03-05,2352,N,VIIRS,n,2.0NRT,270.44,1.69,N
47.87016,33.44703,323.02,0.38,0.36,2023-03-05,2352,N,VIIRS,n,2.0NRT,273.3,2.43,N
47.87656,33.40645,311.4,0.38,0.36,2023-03-05,2352,N,VIIRS,n,2.0NRT,270.98,1.73,N
47.87496,33.4166,305.8,0.38,0.36,2023-03-05,2352,N,VIIRS,n,2.0NRT,273.97,1.4,N
48.46801,38.76253,297.89,0.47,0.4,2023-03-05,2352,N,VIIRS,n,2.0NRT,270.82,0.75,N
48.4645,38.76088,299.31,0.47,0.4,2023-03-05,2352,N,VIIRS,n,2.0NRT,270.02,0.75,N
48.46792,38.76244,296.75,0.47,0.4,2023-03-05,2352,N,VIIRS,n,2.0NRT,270.63,1.24,N
48.4644,38.76079,297.07,0.47,0.4,2023-03-05,2352,N,VIIRS,n,2.0NRT,269.69,2.04,N
48.6101,37.99132,319.64,0.44,0.39,2023-03-05,2352,N,VIIRS,n,2.0NRT,268.13,2.35,N
48.5654,37.99027,324.87,0.44,0.39,2023-03-05,2352,N,VIIRS,n,2.0NRT,267.26,2.37,N
48.21121,38.24676,315.35,0.46,0.39,2023-03-05,2352,N,VIIRS,n,2.0NRT,266.74,0.88,N
48.53462,34.64689,327.58,0.39,0.36,2023-03-05,2352,N,VIIRS,n,2.0NRT,279.44,9.92,N
48.53135,34.64566,326.02,0.39,0.36,2023-03-05,2352,N,VIIRS,n,2.0NRT,269.13,4.68,N
48.52637,34.65474,300.63,0.39,0.36,2023-03-05,2352,N,VIIRS,n,2.0NRT,271.72,1.41,N
48.52995,34.61227,305.45,0.39,0.36,2023-03-05,2352,N,VIIRS,n,2.0NRT,269.23,0.66,N
48.51999,34.63042,310.78,0.39,0.36,2023-03-05,2352,N,VIIRS,n,2.0NRT,271.75,1.56,N
47.20024,35.24573,330.16,0.32,0.54,2023-03-06,0938,N,VIIRS,n,2.0NRT,288.42,1.26,D
47.66053,36.493,343.01,0.55,0.51,2023-03-06,0938,N,VIIRS,n,2.0NRT,285.07,10.29,D
48.48711,38.84501,334.77,0.42,0.45,2023-03-06,0938,N,VIIRS,n,2.0NRT,277.39,1.84,D
48.4534,38.94825,325.1,0.41,0.45,2023-03-06,0938,N,VIIRS,n,2.0NRT,278.58,2.56,D
48.09422,37.67844,342.9,0.47,0.48,2023-03-06,0938,N,VIIRS,n,2.0NRT,283.1,9.23,D
48.09004,37.68083,355.26,0.47,0.48,2023-03-06,0938,N,VIIRS,n,2.0NRT,292.55,30.68,D
46.81112,33.05993,342.64,0.41,0.6,2023-03-06,0938,N,VIIRS,n,2.0NRT,280.29,4.36,D
46.81261,33.06488,336.96,0.41,0.6,2023-03-06,0938,N,VIIRS,n,2.0NRT,282.32,4.36,D
48.21386,38.66146,332.75,0.43,0.46,2023-03-06,0938,N,VIIRS,n,2.0NRT,279.95,2.61,D
47.65874,36.48613,348.55,0.55,0.51,2023-03-06,0938,N,VIIRS,n,2.0NRT,287.05,13.67,D
45.50814,34.63485,344.81,0.38,0.59,2023-03-06,0938,N,VIIRS,n,2.0NRT,287.28,4.13,D
46.82909,36.89732,338.11,0.55,0.51,2023-03-06,0938,N,VIIRS,n,2.0NRT,285.84,6.21,D
46.8171,36.79267,330.86,0.56,0.51,2023-03-06,0938,N,VIIRS,n,2.0NRT,286.25,4.74,D
47.14164,37.53574,335.8,0.51,0.49,2023-03-06,0938,N,VIIRS,n,2.0NRT,283.68,3.33,D
47.50311,37.43941,336.93,0.5,0.49,2023-03-06,0938,N,VIIRS,n,2.0NRT,285.56,7.79,D
47.50149,37.43309,344.34,0.5,0.49,2023-03-06,0938,N,VIIRS,n,2.0NRT,284.02,7.79,D
47.53413,36.6218,339.63,0.54,0.51,2023-03-06,0938,N,VIIRS,n,2.0NRT,289.67,17.71,D
47.53674,36.61235,327.94,0.54,0.51,2023-03-06,0938,N,VIIRS,n,2.0NRT,284.58,8.28,D
47.53491,36.60535,345.17,0.54,0.51,2023-03-06,0938,N,VIIRS,n,2.0NRT,286.39,8.28,D
47.53306,36.59835,335.92,0.55,0.51,2023-03-06,0938,N,VIIRS,n,2.0NRT,284.91,7.03,D
50.67896,31.73426,339.11,0.35,0.56,2023-03-06,0941,N,VIIRS,n,2.0NRT,267.66,2.62,D
48.26305,38.96125,339.84,0.52,0.67,2023-03-06,1117,N,VIIRS,n,2.0NRT,281.39,4.23,D
45.51236,34.63605,331.6,0.62,0.54,2023-03-06,1117,N,VIIRS,n,2.0NRT,288.92,5.94,D
47.06979,36.95154,357.09,0.41,0.61,2023-03-06,1117,N,VIIRS,n,2.0NRT,290.13,6.79,D
47.07531,36.94527,367,0.41,0.61,2023-03-06,1117,N,VIIRS,h,2.0NRT,290.28,6.79,D
47.18679,36.64717,330.35,0.4,0.6,2023-03-06,1117,N,VIIRS,n,2.0NRT,287.51,1.52,D
47.2079,37.64008,354.09,0.45,0.63,2023-03-06,1117,N,VIIRS,n,2.0NRT,287.36,7.27,D
47.1842,36.64488,332.26,0.4,0.6,2023-03-06,1117,N,VIIRS,n,2.0NRT,285.6,4.1,D
47.44075,36.38625,356.64,0.39,0.59,2023-03-06,1117,N,VIIRS,l,2.0NRT,285.41,5.41,D
47.44632,36.38604,355.55,0.39,0.59,2023-03-06,1117,N,VIIRS,n,2.0NRT,283.26,6.96,D
47.53743,38.01408,331.88,0.47,0.64,2023-03-06,1117,N,VIIRS,n,2.0NRT,284.11,2.72,D
47.53565,36.63676,341.79,0.4,0.6,2023-03-06,1117,N,VIIRS,n,2.0NRT,284.82,4,D
47.53549,36.63132,334.15,0.4,0.6,2023-03-06,1117,N,VIIRS,n,2.0NRT,284.89,4,D
47.53533,36.62592,337.04,0.4,0.6,2023-03-06,1117,N,VIIRS,n,2.0NRT,285.67,3,D
47.53518,36.62054,326.15,0.4,0.6,2023-03-06,1117,N,VIIRS,n,2.0NRT,285.34,3,D
47.66205,37.80069,332.85,0.46,0.63,2023-03-06,1117,N,VIIRS,n,2.0NRT,283.54,5.48,D
47.66194,37.79454,339.59,0.46,0.63,2023-03-06,1117,N,VIIRS,n,2.0NRT,282.25,3.75,D
47.65916,36.51034,339.54,0.4,0.6,2023-03-06,1117,N,VIIRS,n,2.0NRT,285.55,4.5,D
47.66442,36.49918,326.46,0.4,0.6,2023-03-06,1117,N,VIIRS,n,2.0NRT,284.06,5.11,D
47.6874,36.18589,340.73,0.38,0.59,2023-03-06,1117,N,VIIRS,n,2.0NRT,284.03,8.98,D
47.68721,36.18064,356.79,0.38,0.59,2023-03-06,1117,N,VIIRS,l,2.0NRT,285.51,8.47,D
47.68651,36.18225,356.9,0.38,0.59,2023-03-06,1117,N,VIIRS,l,2.0NRT,287.45,6.1,D
47.69204,36.182,331.53,0.38,0.59,2023-03-06,1117,N,VIIRS,n,2.0NRT,282.12,6.1,D
47.44566,30.57956,330.99,0.42,0.45,2023-03-06,1117,N,VIIRS,n,2.0NRT,281.54,7.29,D
47.83004,36.76684,332.82,0.41,0.61,2023-03-06,1117,N,VIIRS,n,2.0NRT,283.75,3.12,D
48.14814,39.00283,336.47,0.52,0.67,2023-03-06,1117,N,VIIRS,n,2.0NRT,282.13,4.64,D
48.15046,39.00026,338.9,0.52,0.67,2023-03-06,1117,N,VIIRS,n,2.0NRT,281.11,3.87,D
49.31095,31.48388,326.41,0.48,0.48,2023-03-06,1119,N,VIIRS,n,2.0NRT,273.01,4.15,D
48.56347,37.7049,342.55,0.46,0.63,2023-03-06,1119,N,VIIRS,n,2.0NRT,281.05,9.72,D
48.56356,37.71122,356.78,0.46,0.63,2023-03-06,1119,N,VIIRS,n,2.0NRT,280.27,9.94,D
48.56717,37.70716,331.42,0.46,0.63,2023-03-06,1119,N,VIIRS,n,2.0NRT,279.92,3.83,D
48.56124,37.70767,344.17,0.46,0.63,2023-03-06,1119,N,VIIRS,n,2.0NRT,280.33,8.1,D
48.45994,38.9549,331.83,0.52,0.67,2023-03-06,1119,N,VIIRS,n,2.0NRT,279.53,3.29,D
48.48168,38.93858,335.63,0.52,0.67,2023-03-06,1119,N,VIIRS,n,2.0NRT,280.85,3.38,D
48.47542,38.93834,326.94,0.52,0.67,2023-03-06,1119,N,VIIRS,n,2.0NRT,281.45,3.14,D
48.26618,38.95984,336.23,0.52,0.67,2023-03-06,1119,N,VIIRS,n,2.0NRT,280.37,2.82,D
50.02576,34.85425,298.3,0.44,0.39,2023-03-06,2333,N,VIIRS,n,2.0NRT,266.38,0.78,N
45.3932,29.01227,346.75,0.39,0.36,2023-03-07,1100,N,VIIRS,n,2.0NRT,284.28,9.64,D
45.48394,29.50343,325.95,0.39,0.36,2023-03-07,1100,N,VIIRS,n,2.0NRT,290.24,4.2,D
45.48323,29.49841,348.97,0.39,0.36,2023-03-07,1100,N,VIIRS,n,2.0NRT,293.12,8.71,D
45.48727,29.50249,354.67,0.39,0.36,2023-03-07,1100,N,VIIRS,n,2.0NRT,294.53,9.63,D
45.48656,29.49748,333.31,0.39,0.36,2023-03-07,1100,N,VIIRS,n,2.0NRT,291.43,4.47,D
45.442,29.18353,341.83,0.39,0.36,2023-03-07,1100,N,VIIRS,n,2.0NRT,290.5,10.44,D
45.4913,29.50656,331.72,0.39,0.36,2023-03-07,1100,N,VIIRS,n,2.0NRT,291.34,9.63,D
45.4906,29.50155,343.45,0.39,0.36,2023-03-07,1100,N,VIIRS,n,2.0NRT,291.98,9.63,D
45.48989,29.49654,344.95,0.39,0.36,2023-03-07,1100,N,VIIRS,n,2.0NRT,292.83,4.47,D
45.49218,29.5037,342.27,0.39,0.36,2023-03-07,1100,N,VIIRS,n,2.0NRT,288.07,7.7,D
45.49148,29.49868,331.46,0.39,0.36,2023-03-07,1100,N,VIIRS,n,2.0NRT,291.17,3.14,D
45.49078,29.49367,332.47,0.39,0.36,2023-03-07,1100,N,VIIRS,n,2.0NRT,291.33,3.14,D
45.45639,29.15092,334.75,0.39,0.36,2023-03-07,1100,N,VIIRS,n,2.0NRT,294.69,5.69,D
45.45899,29.14501,330.81,0.39,0.36,2023-03-07,1100,N,VIIRS,n,2.0NRT,293.56,2.96,D
46.88682,36.98179,356.64,0.49,0.49,2023-03-07,1100,N,VIIRS,n,2.0NRT,288.16,12.2,D
47.28289,34.75442,334,0.4,0.44,2023-03-07,1100,N,VIIRS,n,2.0NRT,287.55,4.51,D
47.29153,34.75825,344.96,0.4,0.44,2023-03-07,1100,N,VIIRS,n,2.0NRT,291.32,10.54,D
47.44915,34.36149,333.7,0.38,0.43,2023-03-07,1100,N,VIIRS,n,2.0NRT,286.02,2.7,D
47.6217,35.6669,325.31,0.44,0.46,2023-03-07,1100,N,VIIRS,n,2.0NRT,279.39,5.87,D
48.35432,25.94572,332.83,0.39,0.36,2023-03-07,1100,N,VIIRS,n,2.0NRT,281.96,2.9,D
48.60164,25.42548,336.43,0.39,0.36,2023-03-07,1100,N,VIIRS,n,2.0NRT,285.9,1.73,D
49.39507,33.26395,309.22,0.51,0.49,2023-03-07,2313,N,VIIRS,n,2.0NRT,271,1.43,N
49.3961,33.26582,306.27,0.51,0.49,2023-03-07,2313,N,VIIRS,n,2.0NRT,271.05,1.5,N
48.53148,34.64928,339.21,0.43,0.46,2023-03-07,2313,N,VIIRS,n,2.0NRT,278.98,24.03,N
48.47286,34.62748,301.63,0.43,0.46,2023-03-07,2313,N,VIIRS,n,2.0NRT,274.3,1.07,N
45.28689,28.74267,302.26,0.38,0.59,2023-03-07,2316,N,VIIRS,n,2.0NRT,276.64,1.09,N
45.81837,33.53415,339.84,0.39,0.36,2023-03-08,1040,N,VIIRS,n,2.0NRT,279.65,4.81,D
